transaction_id,client_id,transaction_amount,transaction_date,country
25891,43,1291000,11/5/2023,CANADA
25892,1,1422000,4/8/2024,INDIA
25893,58,206000,6/2/2023,JAPAN
25894,72,426000,7/10/2023,CHINA
25895,64,971000,1/26/2024,ISRAEL
25896,70,249000,7/6/2024,ISRAEL
25897,12,889000,5/28/2024,CANADA
25898,72,1821000,7/23/2023,CANADA
25899,2,926000,4/25/2023,SPAIN
25900,34,1855000,8/8/2024,CHINA
25901,61,1819000,10/24/2024,JAPAN
25902,7,782000,10/15/2023,BRAZIL
25903,70,1400000,6/30/2023,JAPAN
25904,68,187000,10/11/2024,CHINA
25905,46,1397000,11/18/2023,GERMANY
25906,52,1436000,5/25/2023,FRANCE
25907,37,438000,9/23/2023,CANADA
25908,58,963000,12/28/2023,SPAIN
25909,61,1921000,3/3/2024,SPAIN
25910,37,1458000,8/8/2024,ISRAEL
25911,60,158000,11/22/2024,INDIA
25912,21,1478000,8/30/2024,GERMANY
25913,36,1666000,4/14/2024,SPAIN
25914,8,966000,5/9/2023,INDIA
25915,21,225000,5/8/2024,SPAIN
25916,45,366000,12/30/2024,SPAIN
25917,25,439000,5/7/2023,CHINA
25918,7,404000,8/7/2023,INDIA
25919,49,778000,4/9/2023,JAPAN
25920,26,1310000,7/2/2024,FRANCE
25921,33,1079000,5/10/2023,BRAZIL
25922,11,582000,5/17/2024,CANADA
25923,22,319000,7/17/2024,ISRAEL
25924,28,1843000,9/13/2023,BRAZIL
25925,45,277000,6/1/2024,INDIA
25926,35,477000,9/7/2024,FRANCE
25927,25,814000,3/31/2024,INDIA
25928,74,1734000,7/20/2023,CHINA
25929,15,732000,2/7/2024,FRANCE
25930,34,248000,10/31/2024,JAPAN
25931,19,1056000,6/1/2023,SPAIN
25932,34,1798000,9/9/2023,CHINA
25933,32,867000,10/27/2023,ISRAEL
25934,12,1691000,6/3/2023,JAPAN
25935,47,968000,11/23/2024,GERMANY
25936,53,353000,5/25/2023,ISRAEL
25937,66,681000,7/14/2024,ISRAEL
25938,51,279000,12/17/2024,FRANCE
25939,7,1827000,9/22/2024,GERMANY
25940,8,731000,7/29/2024,CHINA
25941,33,760000,9/12/2023,CANADA
25942,37,1383000,11/1/2024,GERMANY
25943,32,456000,6/14/2023,JAPAN
25944,63,435000,5/30/2024,INDIA
25945,36,1668000,9/2/2023,SPAIN
25946,23,719000,7/5/2024,BRAZIL
25947,9,7000,2/17/2024,CHINA
25948,29,1348000,3/3/2023,CHINA
25949,8,891000,7/7/2024,FRANCE
25950,57,334000,6/27/2024,GERMANY
25951,6,93000,12/25/2023,BRAZIL
25952,43,32000,7/22/2024,BRAZIL
25953,64,469000,3/31/2023,ISRAEL
25954,59,1900000,9/4/2024,SPAIN
25955,14,1101000,9/7/2023,CHINA
25956,49,1013000,10/4/2023,CHINA
25957,59,1876000,8/6/2024,GERMANY
25958,10,347000,2/9/2024,JAPAN
25959,38,1991000,10/29/2024,CHINA
25960,42,1115000,12/11/2023,ISRAEL
25961,3,1268000,9/8/2023,SPAIN
25962,29,1913000,4/1/2023,FRANCE
25963,55,115000,8/27/2024,JAPAN
25964,49,1970000,8/12/2023,CHINA
25965,55,1962000,10/30/2023,JAPAN
25966,35,1962000,11/17/2024,JAPAN
25967,41,485000,12/24/2024,SPAIN
25968,19,1655000,9/6/2023,SPAIN
25969,49,1896000,8/14/2023,INDIA
25970,34,961000,6/8/2023,INDIA
25971,68,1162000,7/8/2024,NORTH KOREA
25972,72,287000,7/11/2023,ISRAEL
25973,15,950000,3/24/2024,INDIA
25974,6,470000,10/13/2023,SPAIN
25975,66,1239000,2/22/2023,SPAIN
25976,21,1833000,5/5/2023,GERMANY
25977,9,952000,3/6/2023,CANADA
25978,41,720000,9/24/2023,JAPAN
25979,1,1232000,8/16/2023,INDIA
25980,39,894000,1/23/2024,INDIA
25981,26,1582000,4/14/2023,FRANCE
25982,42,363000,6/5/2023,BRAZIL
25983,47,1789000,12/26/2024,GERMANY
25984,41,307000,10/12/2023,CHINA
25985,24,1518000,4/4/2024,INDIA
25986,69,1201000,2/17/2024,CANADA
25987,27,21000,7/26/2024,JAPAN
25988,3,1844000,8/13/2024,FRANCE
25989,6,1770000,4/6/2023,SPAIN
25990,67,932000,9/16/2023,CHINA
25991,62,645000,3/10/2023,CANADA
25992,52,1785000,8/27/2023,SPAIN
25993,52,926000,10/19/2023,ISRAEL
25994,36,1680000,11/27/2023,INDIA
25995,23,1944000,6/7/2023,INDIA
25996,39,1923000,1/23/2024,CANADA
25997,25,1345000,4/5/2023,CHINA
25998,59,829000,7/18/2023,GERMANY
25999,21,528000,6/25/2023,JAPAN
26000,9,1422000,4/24/2023,CANADA
26001,50,642000,8/29/2023,JAPAN
26002,34,921000,11/27/2024,CHINA
26003,9,138000,10/31/2023,CHINA
26004,69,1984000,8/18/2024,SPAIN
26005,70,1100000,11/12/2023,ISRAEL
26006,14,1200000,3/17/2023,INDIA
26007,32,653000,5/10/2023,CANADA
26008,10,983000,7/28/2024,JAPAN
26009,57,209000,10/18/2023,CHINA
26010,42,39000,3/30/2023,CANADA
26011,25,889000,6/6/2024,JAPAN
26012,72,1245000,7/29/2023,SPAIN
26013,44,1169000,8/20/2023,CANADA
26014,19,1163000,1/6/2024,JAPAN
26015,58,1835000,12/23/2023,FRANCE
26016,25,1654000,12/30/2024,CHINA
26017,2,1010000,3/9/2023,JAPAN
26018,66,1525000,3/7/2024,GERMANY
26019,56,1062000,1/23/2024,INDIA
26020,52,159000,8/18/2023,SPAIN
26021,37,1047000,2/20/2023,INDIA
26022,28,439000,2/5/2024,JAPAN
26023,43,1033000,4/21/2024,CANADA
26024,44,143000,1/11/2025,CANADA
26025,14,1437000,4/7/2024,INDIA
26026,23,191000,8/12/2024,FRANCE
26027,27,431000,5/20/2024,CANADA
26028,23,1864000,6/18/2023,IRAN
26029,60,584000,11/16/2024,FRANCE
26030,2,290000,10/24/2023,CHINA
26031,7,569000,7/24/2024,SPAIN
26032,58,550000,8/31/2023,CANADA
26033,59,1593000,2/22/2023,BRAZIL
26034,44,80000,6/27/2023,BRAZIL
26035,62,1652000,10/22/2024,JAPAN
26036,7,1645000,6/28/2024,GERMANY
26037,22,1593000,3/24/2024,FRANCE
26038,11,325000,1/13/2024,SPAIN
26039,54,1640000,3/9/2024,BRAZIL
26040,19,1869000,8/12/2024,CANADA
26041,47,701000,5/26/2024,INDIA
26042,60,1972000,11/7/2024,SPAIN
26043,52,1973000,2/29/2024,INDIA
26044,2,1296000,3/25/2024,JAPAN
26045,48,211000,4/8/2023,IRAN
26046,32,1101000,11/3/2024,SPAIN
26047,2,134000,5/17/2023,JAPAN
26048,13,1562000,9/28/2024,GERMANY
26049,37,1554000,9/8/2024,INDIA
26050,38,1975000,8/22/2023,ISRAEL
26051,42,416000,9/19/2023,FRANCE
26052,47,1046000,7/4/2023,BRAZIL
26053,40,733000,6/18/2024,ISRAEL
26054,35,949000,12/18/2024,SPAIN
26055,4,1475000,10/6/2024,JAPAN
26056,51,1102000,8/31/2024,ISRAEL
26057,51,1327000,4/4/2024,INDIA
26058,13,1156000,4/30/2023,SPAIN
26059,8,935000,5/9/2024,JAPAN
26060,37,1890000,8/10/2023,BRAZIL
26061,35,1950000,8/9/2024,GERMANY
26062,10,201000,12/27/2024,ISRAEL
26063,58,335000,6/29/2024,CANADA
26064,33,942000,6/13/2024,BRAZIL
26065,63,1626000,2/8/2024,CANADA
26066,46,1942000,1/8/2024,FRANCE
26067,14,743000,5/15/2024,IRAN
26068,23,1031000,4/3/2024,CANADA
26069,22,1726000,3/13/2023,CHINA
26070,9,4000,8/28/2024,GERMANY
26071,1,1528000,4/18/2024,JAPAN
26072,26,285000,11/6/2023,GERMANY
26073,4,1757000,8/26/2023,CHINA
26074,46,729000,9/13/2023,FRANCE
26075,17,1234000,5/20/2023,CANADA
26076,3,1705000,12/18/2024,CHINA
26077,25,1941000,1/28/2024,INDIA
26078,55,722000,10/3/2024,INDIA
26079,62,1983000,2/17/2023,INDIA
26080,26,318000,8/8/2023,BRAZIL
26081,10,462000,2/17/2024,BRAZIL
26082,22,936000,10/20/2024,CHINA
26083,25,821000,1/14/2025,CHINA
26084,49,1899000,9/1/2024,SPAIN
26085,30,1610000,3/22/2023,INDIA
26086,50,1534000,11/29/2023,CANADA
26087,6,754000,6/20/2024,INDIA
26088,50,1318000,11/15/2024,ISRAEL
26089,27,1732000,12/3/2024,FRANCE
26090,73,1679000,1/20/2024,GERMANY
26091,27,1441000,5/15/2023,CANADA
26092,38,1776000,6/18/2023,ISRAEL
26093,20,1060000,10/4/2023,ISRAEL
26094,75,499000,5/15/2023,INDIA
26095,37,786000,2/5/2024,FRANCE
26096,20,679000,3/17/2024,CHINA
26097,6,1880000,5/26/2024,CANADA
26098,56,330000,10/23/2023,GERMANY
26099,74,101000,6/22/2023,CANADA
26100,49,1677000,7/17/2023,ISRAEL
26101,75,1867000,3/14/2023,CHINA
26102,13,318000,5/9/2023,JAPAN
26103,51,1470000,10/3/2024,IRAN
26104,51,581000,10/2/2023,JAPAN
26105,69,1392000,4/19/2023,GERMANY
26106,38,676000,5/30/2023,FRANCE
26107,27,672000,4/2/2024,SPAIN
26108,32,69000,5/29/2024,ISRAEL
26109,23,775000,5/14/2023,GERMANY
26110,18,25000,1/17/2024,BRAZIL
26111,61,213000,6/10/2024,BRAZIL
26112,75,1459000,7/27/2023,INDIA
26113,66,1669000,6/5/2024,ISRAEL
26114,45,1960000,6/28/2023,INDIA
26115,9,691000,6/18/2024,BRAZIL
26116,35,1995000,9/18/2024,CHINA
26117,66,1310000,10/3/2023,ISRAEL
26118,30,289000,9/27/2024,BRAZIL
26119,4,1303000,3/2/2023,BRAZIL
26120,60,1574000,11/23/2023,JAPAN
26121,1,318000,2/8/2024,BRAZIL
26122,74,434000,4/2/2023,GERMANY
26123,8,156000,11/23/2023,CHINA
26124,13,387000,5/1/2023,CHINA
26125,18,1129000,6/28/2024,GERMANY
26126,46,352000,3/29/2024,CANADA
26127,66,356000,7/11/2023,CHINA
26128,30,1152000,11/24/2024,INDIA
26129,16,1057000,1/9/2024,CANADA
26130,41,429000,3/10/2023,SPAIN
26131,37,1643000,9/29/2024,JAPAN
26132,31,241000,4/26/2024,FRANCE
26133,27,175000,5/3/2023,FRANCE
26134,18,466000,6/14/2024,CHINA
26135,65,1146000,10/29/2023,SPAIN
26136,23,1093000,5/6/2024,CANADA
26137,2,1032000,2/19/2024,CHINA
26138,30,1797000,6/24/2023,CANADA
26139,19,1360000,4/12/2024,SPAIN
26140,71,1863000,6/26/2023,FRANCE
26141,30,552000,9/19/2023,CANADA
26142,66,179000,10/29/2024,JAPAN
26143,62,1882000,4/2/2024,JAPAN
26144,74,425000,5/11/2024,JAPAN
26145,32,440000,3/8/2024,JAPAN
26146,7,1974000,4/14/2024,GERMANY
26147,16,1226000,11/3/2024,SPAIN
26148,26,1961000,7/24/2023,CANADA
26149,5,666000,11/20/2024,BRAZIL
26150,49,927000,3/22/2023,INDIA
26151,60,130000,8/17/2023,FRANCE
26152,66,1727000,2/26/2023,INDIA
26153,61,202000,11/7/2023,SPAIN
26154,26,394000,1/18/2024,BRAZIL
26155,9,729000,2/16/2023,GERMANY
26156,38,1995000,3/12/2024,GERMANY
26157,27,1438000,3/28/2023,GERMANY
26158,12,672000,11/14/2024,JAPAN
26159,29,1747000,8/5/2024,CANADA
26160,55,1946000,12/17/2023,FRANCE
26161,5,950000,4/6/2024,CANADA
26162,56,1694000,4/13/2024,IRAN
26163,27,444000,3/13/2024,FRANCE
26164,5,513000,5/12/2024,JAPAN
26165,61,1883000,8/24/2023,FRANCE
26166,21,402000,10/16/2024,FRANCE
26167,63,731000,1/13/2024,INDIA
26168,21,718000,10/18/2023,BRAZIL
26169,16,306000,5/29/2024,JAPAN
26170,70,413000,5/21/2024,ISRAEL
26171,11,50000,2/2/2024,SPAIN
26172,35,1789000,3/19/2024,BRAZIL
26173,31,41000,9/20/2023,CHINA
26174,15,1088000,4/16/2023,JAPAN
26175,25,1883000,4/2/2023,BRAZIL
26176,59,479000,9/13/2024,JAPAN
26177,21,1463000,10/3/2024,SPAIN
26178,12,883000,1/12/2025,GERMANY
26179,26,428000,3/18/2024,CANADA
26180,21,1875000,12/14/2023,CHINA
26181,75,974000,5/28/2024,GERMANY
26182,74,39000,6/8/2024,FRANCE
26183,25,770000,4/19/2023,FRANCE
26184,63,672000,12/16/2024,SPAIN
26185,66,1579000,11/29/2024,GERMANY
26186,55,250000,9/27/2024,SPAIN
26187,26,1192000,5/9/2024,BRAZIL
26188,29,1863000,6/15/2023,JAPAN
26189,49,1411000,11/11/2023,SPAIN
26190,5,738000,5/11/2024,BRAZIL
26191,14,351000,12/12/2023,CHINA
26192,55,37000,10/4/2023,CANADA
26193,64,1686000,12/16/2024,JAPAN
26194,11,15000,11/24/2023,GERMANY
26195,75,486000,4/2/2024,CANADA
26196,56,829000,7/11/2023,BRAZIL
26197,49,1839000,2/28/2023,ISRAEL
26198,73,667000,10/12/2024,BRAZIL
26199,40,1778000,10/27/2024,GERMANY
26200,47,1456000,9/19/2023,SPAIN
26201,69,545000,8/22/2024,CANADA
26202,24,572000,12/12/2023,FRANCE
26203,7,934000,12/10/2023,GERMANY
26204,42,1239000,1/13/2025,BRAZIL
26205,32,185000,1/25/2024,ISRAEL
26206,40,1520000,2/6/2024,CHINA
26207,44,763000,8/7/2023,INDIA
26208,29,1894000,4/17/2024,JAPAN
26209,34,321000,7/30/2024,GERMANY
26210,1,1950000,10/19/2023,BRAZIL
26211,23,1671000,6/24/2024,JAPAN
26212,15,666000,5/24/2023,INDIA
26213,56,762000,4/17/2023,JAPAN
26214,61,810000,6/3/2024,CHINA
26215,32,504000,4/9/2024,JAPAN
26216,49,1114000,9/12/2023,INDIA
26217,43,1183000,6/25/2024,GERMANY
26218,15,1664000,8/24/2023,SPAIN
26219,21,1592000,4/17/2023,ISRAEL
26220,12,632000,12/10/2023,JAPAN
26221,11,311000,4/21/2024,INDIA
26222,49,774000,8/1/2023,IRAN
26223,74,1578000,4/28/2024,BRAZIL
26224,65,16000,9/7/2024,ISRAEL
26225,72,18000,7/19/2023,CANADA
26226,19,797000,11/16/2024,ISRAEL
26227,24,762000,9/26/2023,GERMANY
26228,38,374000,4/16/2023,INDIA
26229,63,1018000,12/21/2023,ISRAEL
26230,13,800000,10/13/2023,ISRAEL
26231,26,655000,7/2/2024,JAPAN
26232,35,1515000,1/30/2024,JAPAN
26233,41,450000,6/11/2024,FRANCE
26234,18,1538000,11/11/2023,GERMANY
26235,33,1963000,8/26/2023,INDIA
26236,18,423000,5/26/2024,FRANCE
26237,58,489000,5/2/2023,INDIA
26238,58,146000,10/10/2024,GERMANY
26239,16,1560000,11/14/2023,SPAIN
26240,59,398000,10/15/2023,FRANCE
26241,50,1527000,9/13/2024,GERMANY
26242,42,280000,5/19/2023,GERMANY
26243,66,251000,6/30/2024,GERMANY
26244,43,525000,9/16/2024,GERMANY
26245,24,989000,8/10/2023,BRAZIL
26246,2,104000,4/18/2024,SPAIN
26247,16,1668000,2/24/2024,BRAZIL
26248,39,1357000,3/27/2024,FRANCE
26249,66,311000,8/18/2023,GERMANY
26250,30,1805000,10/26/2023,CHINA
26251,36,298000,9/28/2023,INDIA
26252,11,1838000,7/18/2023,ISRAEL
26253,38,1387000,12/15/2023,ISRAEL
26254,63,1566000,9/8/2023,FRANCE
26255,44,1330000,11/13/2024,CHINA
26256,12,764000,3/1/2023,JAPAN
26257,71,1338000,11/4/2024,GERMANY
26258,17,1659000,1/18/2024,INDIA
26259,57,1207000,9/14/2023,FRANCE
26260,75,60000,1/6/2025,SPAIN
26261,43,1837000,3/4/2024,GERMANY
26262,37,991000,2/23/2024,INDIA
26263,58,1953000,6/12/2024,SPAIN
26264,14,1326000,11/24/2023,BRAZIL
26265,58,120000,2/9/2024,ISRAEL
26266,39,1950000,5/20/2023,SPAIN
26267,11,898000,7/22/2023,CHINA
26268,71,1755000,8/18/2023,JAPAN
26269,12,89000,10/6/2024,BRAZIL
26270,25,1846000,10/28/2024,BRAZIL
26271,69,1091000,2/25/2023,CANADA
26272,9,1830000,4/19/2023,CANADA
26273,34,408000,12/27/2023,ISRAEL
26274,64,673000,5/1/2023,BRAZIL
26275,17,137000,12/8/2024,SPAIN
26276,22,941000,10/4/2024,CANADA
26277,56,1991000,8/3/2023,CANADA
26278,55,1760000,9/12/2023,FRANCE
26279,40,1045000,5/19/2023,JAPAN
26280,19,1896000,8/6/2023,CANADA
26281,69,1410000,10/31/2023,GERMANY
26282,30,80000,3/6/2023,CANADA
26283,70,382000,8/19/2023,IRAN
26284,75,472000,8/11/2023,GERMANY
26285,9,447000,7/28/2024,CANADA
26286,13,392000,10/28/2023,CANADA
26287,45,1623000,10/8/2023,CANADA
26288,28,1032000,4/9/2024,CHINA
26289,18,1549000,3/27/2023,GERMANY
26290,61,1335000,1/13/2024,CANADA
26291,70,1326000,7/20/2023,INDIA
26292,75,1598000,7/21/2023,FRANCE
26293,30,1191000,3/18/2023,GERMANY
26294,43,312000,3/28/2023,CHINA
26295,64,1753000,9/29/2023,GERMANY
26296,12,233000,7/27/2024,CHINA
26297,26,785000,9/17/2023,FRANCE
26298,1,1600000,7/24/2024,ISRAEL
26299,42,746000,11/23/2024,GERMANY
26300,67,1699000,2/17/2023,CHINA
26301,49,1017000,7/9/2023,INDIA
26302,35,1277000,6/17/2023,CANADA
26303,47,267000,12/20/2023,BRAZIL
26304,49,1711000,7/5/2023,CHINA
26305,34,1669000,1/8/2024,CHINA
26306,14,632000,2/6/2024,INDIA
26307,47,1281000,6/7/2023,JAPAN
26308,65,1290000,12/13/2024,FRANCE
26309,38,746000,5/27/2023,BRAZIL
26310,38,1043000,11/13/2024,CANADA
26311,66,523000,9/2/2024,CHINA
26312,75,1740000,4/14/2023,CHINA
26313,57,161000,12/20/2024,JAPAN
26314,13,1898000,9/11/2023,FRANCE
26315,58,1635000,9/19/2023,FRANCE
26316,44,215000,3/5/2023,ISRAEL
26317,24,178000,6/17/2024,JAPAN
26318,61,580000,7/2/2024,CANADA
26319,39,538000,9/4/2023,JAPAN
26320,13,757000,11/17/2024,FRANCE
26321,5,908000,3/26/2024,GERMANY
26322,37,1489000,2/29/2024,GERMANY
26323,53,191000,3/17/2023,ISRAEL
26324,14,1965000,12/23/2024,FRANCE
26325,18,1946000,3/10/2024,BRAZIL
26326,25,556000,2/27/2023,GERMANY
26327,42,1207000,9/6/2024,INDIA
26328,9,574000,2/18/2023,GERMANY
26329,19,1118000,4/7/2023,INDIA
26330,58,714000,5/15/2024,ISRAEL
26331,58,1636000,6/27/2023,CHINA
26332,36,1040000,7/22/2023,CHINA
26333,24,1448000,1/27/2024,BRAZIL
26334,64,1351000,4/16/2024,BRAZIL
26335,2,257000,12/26/2023,CANADA
26336,70,1128000,4/22/2023,CHINA
26337,54,158000,12/8/2024,GERMANY
26338,64,1342000,3/31/2023,CANADA
26339,46,1602000,2/19/2024,GERMANY
26340,45,1283000,7/6/2024,SPAIN
26341,44,1044000,1/10/2024,GERMANY
26342,49,1520000,2/21/2024,FRANCE
26343,55,88000,1/11/2025,CHINA
26344,46,825000,3/14/2024,CHINA
26345,46,356000,6/21/2024,JAPAN
26346,8,875000,11/22/2023,IRAN
26347,42,1370000,6/2/2023,JAPAN
26348,46,634000,11/2/2023,ISRAEL
26349,34,549000,4/8/2024,SPAIN
26350,23,915000,9/18/2023,JAPAN
26351,21,251000,10/28/2023,SPAIN
26352,10,467000,10/26/2024,CHINA
26353,42,423000,4/22/2024,BRAZIL
26354,24,1563000,2/23/2023,SPAIN
26355,63,1353000,10/26/2023,SPAIN
26356,52,1241000,12/16/2024,GERMANY
26357,34,739000,11/11/2023,FRANCE
26358,29,987000,3/25/2023,SPAIN
26359,63,570000,5/18/2023,ISRAEL
26360,54,539000,12/18/2023,CANADA
26361,8,95000,1/5/2025,INDIA
26362,59,1193000,6/4/2023,JAPAN
26363,36,80000,5/21/2024,CANADA
26364,35,1954000,11/23/2023,ISRAEL
26365,20,326000,9/9/2023,SPAIN
26366,16,276000,12/5/2023,SPAIN
26367,31,628000,10/19/2024,SPAIN
26368,49,482000,6/8/2023,FRANCE
26369,49,1490000,5/14/2024,GERMANY
26370,27,1203000,11/17/2023,ISRAEL
26371,35,1773000,4/30/2023,ISRAEL
26372,41,441000,4/15/2023,FRANCE
26373,9,229000,11/26/2023,FRANCE
26374,52,1097000,2/23/2024,BRAZIL
26375,60,762000,5/21/2023,CHINA
26376,32,1102000,12/5/2023,GERMANY
26377,60,42000,1/5/2024,ISRAEL
26378,8,1714000,9/25/2023,SPAIN
26379,17,722000,7/22/2024,INDIA
26380,15,1187000,9/9/2023,CANADA
26381,11,1655000,8/9/2024,CHINA
26382,13,1605000,11/25/2024,INDIA
26383,23,569000,10/22/2023,BRAZIL
26384,2,306000,8/23/2024,GERMANY
26385,9,461000,3/25/2023,FRANCE
26386,49,1938000,8/15/2023,CANADA
26387,5,909000,6/15/2023,BRAZIL
26388,33,1601000,9/16/2023,INDIA
26389,36,1413000,2/21/2024,GERMANY
26390,10,5000,8/7/2024,CANADA
26391,21,1075000,11/11/2024,SPAIN
26392,22,544000,3/30/2023,CHINA
26393,50,1715000,8/18/2024,INDIA
26394,28,784000,11/9/2024,CANADA
26395,42,317000,7/18/2024,ISRAEL
26396,16,696000,12/28/2024,IRAN
26397,14,1604000,1/10/2024,INDIA
26398,67,563000,6/11/2024,INDIA
26399,69,982000,10/19/2023,ISRAEL
26400,8,141000,11/27/2023,CHINA
26401,64,402000,11/22/2023,SPAIN
26402,65,630000,11/29/2024,GERMANY
26403,24,1730000,7/14/2024,SPAIN
26404,32,1068000,10/15/2024,CANADA
26405,73,606000,8/7/2023,GERMANY
26406,33,1195000,8/29/2024,ISRAEL
26407,48,481000,3/4/2023,INDIA
26408,35,540000,11/28/2023,JAPAN
26409,11,340000,5/13/2024,SPAIN
26410,75,352000,10/5/2023,ISRAEL
26411,36,1276000,8/24/2023,ISRAEL
26412,32,591000,9/29/2023,INDIA
26413,57,1241000,4/26/2023,ISRAEL
26414,48,1625000,12/18/2023,CHINA
26415,42,789000,11/1/2023,INDIA
26416,56,785000,6/2/2023,CHINA
26417,46,623000,10/2/2023,JAPAN
26418,57,1081000,2/10/2024,SPAIN
26419,28,1642000,1/1/2024,ISRAEL
26420,3,1334000,12/5/2023,FRANCE
26421,21,1934000,5/16/2023,GERMANY
26422,40,1017000,11/7/2024,CANADA
26423,62,1377000,6/9/2023,JAPAN
26424,28,1454000,9/13/2024,CHINA
26425,61,154000,10/24/2024,INDIA
26426,26,1437000,9/18/2023,SPAIN
26427,67,1868000,10/27/2024,CHINA
26428,62,1555000,1/13/2024,ISRAEL
26429,74,338000,2/16/2023,BRAZIL
26430,34,1189000,5/17/2023,CANADA
26431,58,324000,2/18/2024,FRANCE
26432,69,1064000,6/16/2023,IRAN
26433,61,1550000,3/13/2024,CHINA
26434,17,120000,12/21/2023,INDIA
26435,60,576000,5/26/2023,FRANCE
26436,30,1787000,2/24/2024,ISRAEL
26437,52,1295000,11/23/2024,GERMANY
26438,64,1785000,12/16/2023,BRAZIL
26439,8,46000,7/31/2024,SPAIN
26440,39,739000,10/15/2024,INDIA
26441,41,1057000,9/30/2024,INDIA
26442,23,1956000,5/6/2023,JAPAN
26443,26,840000,9/4/2023,CHINA
26444,2,305000,7/23/2023,JAPAN
26445,43,1723000,6/20/2023,GERMANY
26446,51,865000,1/7/2024,SPAIN
26447,16,1055000,10/16/2024,CANADA
26448,16,1872000,5/8/2024,CANADA
26449,75,636000,1/13/2025,FRANCE
26450,17,1822000,12/12/2024,SPAIN
26451,68,1617000,1/31/2024,FRANCE
26452,71,359000,8/29/2024,CHINA
26453,22,590000,9/27/2023,CHINA
26454,30,983000,11/24/2023,CANADA
26455,72,549000,5/17/2024,INDIA
26456,45,1477000,7/18/2024,CHINA
26457,40,662000,4/5/2023,GERMANY
26458,1,1649000,12/9/2023,CHINA
26459,59,588000,11/9/2024,JAPAN
26460,23,307000,3/6/2023,CANADA
26461,41,992000,7/6/2024,CHINA
26462,29,777000,11/14/2024,GERMANY
26463,74,769000,11/14/2024,JAPAN
26464,26,1284000,9/2/2023,ISRAEL
26465,61,1925000,11/26/2024,SPAIN
26466,14,168000,8/7/2023,ISRAEL
26467,49,1624000,5/9/2024,CANADA
26468,55,455000,9/8/2023,FRANCE
26469,39,407000,3/15/2023,GERMANY
26470,67,1329000,4/10/2023,INDIA
26471,55,689000,9/6/2023,CHINA
26472,48,290000,12/25/2024,IRAN
26473,48,1219000,7/11/2023,SPAIN
26474,64,1839000,2/13/2024,SPAIN
26475,47,837000,4/13/2024,GERMANY
26476,46,423000,3/16/2024,INDIA
26477,15,589000,6/29/2023,JAPAN
26478,32,234000,2/7/2024,CANADA
26479,17,1686000,9/15/2024,CHINA
26480,37,865000,1/23/2024,CHINA
26481,56,293000,10/10/2023,FRANCE
26482,33,322000,5/17/2023,FRANCE
26483,25,386000,7/4/2024,CHINA
26484,62,662000,12/19/2023,SPAIN
26485,73,1207000,8/21/2023,JAPAN
26486,19,465000,6/14/2023,ISRAEL
26487,19,1519000,1/24/2024,BRAZIL
26488,27,1621000,2/25/2023,SPAIN
26489,13,69000,9/23/2023,CHINA
26490,17,1707000,4/12/2024,SPAIN
26491,51,750000,8/21/2024,ISRAEL
26492,38,455000,12/31/2023,FRANCE
26493,18,1469000,11/15/2024,CANADA
26494,40,1344000,3/31/2023,CANADA
26495,32,139000,10/12/2023,JAPAN
26496,24,353000,8/19/2023,FRANCE
26497,43,1944000,10/7/2023,BRAZIL
26498,18,1863000,10/10/2024,INDIA
26499,9,474000,10/15/2023,SPAIN
26500,70,223000,5/27/2023,CANADA
26501,18,840000,11/24/2023,SPAIN
26502,72,1635000,7/10/2024,JAPAN
26503,48,1034000,9/12/2023,BRAZIL
26504,14,1034000,6/16/2024,CANADA
26505,61,23000,11/6/2024,IRAN
26506,15,1041000,5/13/2024,JAPAN
26507,30,20000,10/29/2024,ISRAEL
26508,20,1681000,7/18/2023,ISRAEL
26509,17,1837000,5/23/2023,FRANCE
26510,49,1287000,9/29/2023,INDIA
26511,38,1067000,8/12/2024,CHINA
26512,63,706000,5/25/2024,SPAIN
26513,22,1578000,2/20/2023,SPAIN
26514,36,884000,6/21/2023,BRAZIL
26515,13,1164000,9/19/2023,BRAZIL
26516,34,1984000,8/11/2023,GERMANY
26517,67,1750000,11/20/2024,ISRAEL
26518,16,1285000,5/29/2023,CANADA
26519,58,1422000,12/7/2024,SPAIN
26520,10,1709000,6/15/2024,BRAZIL
26521,24,1975000,8/20/2024,CHINA
26522,28,1148000,12/7/2024,INDIA
26523,12,978000,2/25/2023,CHINA
26524,9,400000,3/2/2023,ISRAEL
26525,62,1594000,11/8/2024,SPAIN
26526,14,1546000,5/8/2023,ISRAEL
26527,25,1491000,11/3/2023,CHINA
26528,40,1998000,8/7/2023,FRANCE
26529,29,631000,5/12/2024,CHINA
26530,20,1333000,6/9/2024,BRAZIL
26531,25,1525000,1/2/2025,ISRAEL
26532,30,1812000,3/9/2023,BRAZIL
26533,71,1919000,8/18/2024,INDIA
26534,2,689000,2/29/2024,GERMANY
26535,43,840000,12/14/2024,CANADA
26536,6,186000,4/3/2023,CANADA
26537,59,1792000,11/1/2023,ISRAEL
26538,63,361000,12/22/2023,GERMANY
26539,63,36000,12/5/2023,BRAZIL
26540,31,480000,8/14/2023,SPAIN
26541,40,1614000,5/31/2023,JAPAN
26542,6,261000,5/13/2023,JAPAN
26543,30,797000,3/16/2023,CANADA
26544,65,1091000,12/3/2024,GERMANY
26545,56,74000,5/24/2024,CHINA
